معرف الدواء,اسم الدواء,المواد الفعالة,العيارات,الشكل الصيدلاني,المصنع,التركيب الأصلي,الشكل الأصلي,حالة المصدر
2339,Povidone Foam 4%,,,محلول,افاميا,,solu,التركيب غير موجود في APK
2340,Pranol 10,propranolol,10mg,قرص,افاميا,propranolol 10mg / tab,tab,بيانات مكتملة
2341,Pranol 40,propranolol,10mg,قرص,افاميا,propranolol 10mg / tab,tab,بيانات مكتملة
2342,Predni Care 20,prednisolone,20mg,قرص,افاميا,prednisolone 20mg / tab,tab,بيانات مكتملة
2343,Predni Care 5,prednisolone,5mg,شراب,افاميا,prednisolone 5mg / 5ml,syrup,بيانات مكتملة
2344,Prilozide 10/25,enalapril + H.C.T.Z. ( Hydro Chlor Thia Zide ),10mg + 25mg,قرص,افاميا,enalapril 10mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 25mg / tab,tab,بيانات مكتملة
2345,Prilozide 20/12.5,enalapril + H.C.T.Z. ( Hydro Chlor Thia Zide ),20mg + 12.5mg,قرص,افاميا,enalapril 20mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg / tab,tab,بيانات مكتملة
2346,Prilozide 5/12.5,enalapril + H.C.T.Z. ( Hydro Chlor Thia Zide ),5mg + 12.5mg,قرص,افاميا,enalapril 5mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 12.5mg / tab,tab,بيانات مكتملة
2347,Rimofamia 100,rifampicin,100mg,شراب,افاميا,rifampicin 100mg / 5ml,syrup,بيانات مكتملة
2348,Rivarofam 10,rivaroxaban,10mg,قرص مغلف,افاميا,rivaroxaban 10mg / c-tab,coated-tab,بيانات مكتملة
2349,Rivarofam 15,rivaroxaban,15mg,قرص مغلف,افاميا,rivaroxaban 15mg / c-tab,coated-tab,بيانات مكتملة
2350,Roxithromycin 100,roxithromycin,100mg,قرص مغلف,افاميا,roxithromycin 100mg / c-tab,coated-tab,بيانات مكتملة
2351,Salbutamol 2,salbutamol,2mg,شراب,افاميا,salbutamol 2mg / 5ml,syrup,بيانات مكتملة
2352,Salbutamol 4,salbutamol,4mg,قرص,افاميا,salbutamol 4mg / tab,tab,بيانات مكتملة
2353,Sea Serum 0.65%,Sod.Chloride,0.65%,بخاخ أنفي,افاميا,Sod.Chloride 0.65%,nasal-spray,بيانات مكتملة
2354,Sea Serum 0.9%,Sod.Chloride,0.9%,nasal-drops,افاميا,Sod.Chloride 0.9%,nasal-drops,بيانات مكتملة
2355,Selicare,,,جل,افاميا,,gel,التركيب غير موجود في APK
2356,Sense More,,,جل,افاميا,,gel,التركيب غير موجود في APK
2357,Septafoam,chlorhexidine + chlorocresol + hexamidine,25mg + 150mg + 5mg,foam,افاميا,chlorhexidine 25mg+chlorocresol 150mg+hexamidine 5mg / 5ml,foam,بيانات مكتملة
2358,Septic,cetrimide + chlorhexidine,0.15% + 0.015%,foam,افاميا,cetrimide 0.15%+chlorhexidine 0.015%,foam,بيانات مكتملة
2359,Silicare,,,جل,افاميا,,gel,التركيب غير موجود في APK
2360,Simethicon 40,simethicone 40mg / ml,,قطرات فموية,افاميا,simethicone 40mg / ml,oral-drops,بيانات مكتملة
2361,Sinurest 0.05%,oxymetazoline,0.05%,بخاخ أنفي,افاميا,oxymetazoline 0.05%,nasal-spray,بيانات مكتملة
2362,Sitagliptin 100,sitagliptin,100mg,قرص مغلف,افاميا,sitagliptin 100mg / c-tab,coated-tab,بيانات مكتملة
2363,Sitagliptin 25,sitagliptin,25mg,قرص مغلف,افاميا,sitagliptin 25mg / c-tab,coated-tab,بيانات مكتملة
2364,Sitagliptin 50,sitagliptin,50mg,قرص مغلف,افاميا,sitagliptin 50mg / c-tab,coated-tab,بيانات مكتملة
2365,Streach Care,,,كريم,افاميا,,cream,التركيب غير موجود في APK
2366,Sultacin 250,sultamicillin,250mg,معلق,افاميا,sultamicillin 250mg / 5ml,susp,بيانات مكتملة
2367,Sultacin 375,sultamicillin,375mg,قرص مغلف,افاميا,sultamicillin 375mg / c-tab,coated-tab,بيانات مكتملة
2368,Sultacin 750,sultamicillin,750mg,قرص مغلف,افاميا,sultamicillin 750mg / c-tab,coated-tab,بيانات مكتملة
2369,Supercetamol,caffeine + paracetamol,65mg + 500mg,قرص مغلف,افاميا,caffeine 65mg+paracetamol 500mg / c-tab,coated-tab,بيانات مكتملة
2370,Sweetex,,,قرص,افاميا,,tab,التركيب غير موجود في APK
2371,Tea Bee Care,,,عبوة,افاميا,,bottle,التركيب غير موجود في APK
2372,Theophylline 100,theophylline,100mg,كبسولة,افاميا,theophylline 100mg / cap,cap,بيانات مكتملة
2373,Theophylline 200,theophylline,200mg,كبسولة,افاميا,theophylline 200mg / cap,cap,بيانات مكتملة
2374,Theophylline 300,theophylline,300mg,كبسولة,افاميا,theophylline 300mg / cap,cap,بيانات مكتملة
2375,Theophylline 400,theophylline,400mg,كبسولة,افاميا,theophylline 400mg / cap,cap,بيانات مكتملة
2376,Thyroless 10,methimazole,10mg,قرص,افاميا,methimazole 10mg / tab,tab,بيانات مكتملة
2377,Thyroless 5,methimazole,5mg,قرص,افاميا,methimazole 5mg / tab,tab,بيانات مكتملة
2378,Tiazifam 25,H.C.T.Z. ( Hydro CHlor Thia Zide ),25mg,قرص,افاميا,H.C.T.Z. ( Hydro CHlor Thia Zide ) 25mg / tab,tab,بيانات مكتملة
2379,Tiazifam 50,H.C.T.Z. ( Hydro CHlor Thia Zide ),50mg,قرص,افاميا,H.C.T.Z. ( Hydro CHlor Thia Zide ) 50mg / tab,tab,بيانات مكتملة
2380,Tindafam 250,tinidazole,250mg,قرص مغلف,افاميا,tinidazole 250mg / c-tab,coated-tab,بيانات مكتملة
2381,Tindafam 500,tinidazole,500mg,قرص مغلف,افاميا,tinidazole 500mg / c-tab,coated-tab,بيانات مكتملة
2382,Toutch TBCare,gel Alcool,,جل,افاميا,gel Alcool,gel,بيانات مكتملة
2383,Tri B,thiamine + vit B6 + vit B12,100mg + 200mg + 0.2mg,قرص مغلف,افاميا,thiamine 100mg+vit B6 200mg+vit B12 0.2mg / c-tab,coated-tab,بيانات مكتملة
2384,Trizodine 20,trimetazidine,20mg,قرص مغلف,افاميا,trimetazidine 20mg / c-tab,coated-tab,بيانات مكتملة
2385,Tussidrin,guaifenesin + paracetamol + phenylephrine,200mg + 320mg + 5mg,شراب,افاميا,guaifenesin 200mg+paracetamol 320mg+phenylephrine 5mg / 5ml,syrup,بيانات مكتملة
2386,Tussimax,bromhexine + chlorpheniramine + guaifenesin,4mg + 2mg + 50mg,شراب,افاميا,bromhexine 4mg+chlorpheniramine 2mg+guaifenesin 50mg / 5ml,syrup,بيانات مكتملة
2387,Ultraxam 500,ampicillin + cloxacillin,250mg + 250mg,كبسولة,افاميا,ampicillin 250mg+cloxacillin 250mg / cap,cap,بيانات مكتملة
2388,Ultraxam Plus,ampicillin + cloxacillin + lactobacillus 3milliom,250mg + 250mg + ,كبسولة,افاميا,ampicillin 250mg+cloxacillin 250mg+lactobacillus 3milliom / cap,cap,بيانات مكتملة
2389,Ultrazamin,menthol + ginger Oil + curcuma Oil + cinnamom Oil + glucos Amine + chondroitin + MSM, +  +  +  +  +  + ,كريم,افاميا,menthol +ginger Oil +curcuma Oil +cinnamom Oil +glucos Amine +chondroitin+MSM,cream,بيانات مكتملة
2390,Ursofamia 250,urso De Oxy Cholic Acid,250mg,كبسولة,افاميا,urso De Oxy Cholic Acid 250mg / cap,cap,بيانات مكتملة
2391,Valprofam 173.5,valproic Acid 173.5mg / ml,,قطرات فموية,افاميا,valproic Acid 173.5mg / ml,oral-drops,بيانات مكتملة
2392,Valprofam 200,sod.Valproate,200mg,قرص مغلف,افاميا,sod.Valproate 200mg / c-tab,coated-tab,بيانات مكتملة
2393,Valprofam 250,valproic Acid 250mg / ml,,شراب,افاميا,valproic Acid 250mg / ml,syrup,بيانات مكتملة
2394,Valprofam 500,sod.Valproate,500mg,قرص مغلف,افاميا,sod.Valproate 500mg / c-tab,coated-tab,بيانات مكتملة
2395,Viago 100,sildenafil 100mg / sachet,,s-dose sy,افاميا,sildenafil 100mg / sachet,s-dose sy,بيانات مكتملة
2396,Vidali 10000,"vit D3 ( cholecalciferol ) 10,000i.u. / ml",,قطرات فموية,افاميا,"vit D3 ( cholecalciferol ) 10,000i.u. / ml",oral-drops,بيانات مكتملة
2397,Vidali 14400,"vit D3 ( cholecalciferol ) 14,400i.u. / ml",,قطرات فموية,افاميا,"vit D3 ( cholecalciferol ) 14,400i.u. / ml",oral-drops,بيانات مكتملة
2398,Vidali 2000,"vit D3 ( cholecalciferol ) 2,000i.u. / ml",,قطرات فموية,افاميا,"vit D3 ( cholecalciferol ) 2,000i.u. / ml",oral-drops,بيانات مكتملة
2399,Vidali 20000,"vit D3 ( cholecalciferol ) 20,000i.u. / ml",,قطرات فموية,افاميا,"vit D3 ( cholecalciferol ) 20,000i.u. / ml",oral-drops,بيانات مكتملة
2400,Vidali 2400,"vit D3 ( cholecalciferol ) 2,400i.u. / ml",,قطرات فموية,افاميا,"vit D3 ( cholecalciferol ) 2,400i.u. / ml",oral-drops,بيانات مكتملة
2401,Vidali 2740,"vit D3 ( cholecalciferol ) 10,000i.u. / ml",,قطرات فموية,افاميا,"vit D3 ( cholecalciferol ) 10,000i.u. / ml",oral-drops,بيانات مكتملة
2402,Vinpofamia 5,vinpocetine,5mg,قرص,افاميا,vinpocetine 5mg / tab,tab,بيانات مكتملة
2403,Vitamin B12,,,قرص,افاميا,,tab,التركيب غير موجود في APK
2404,Vomitrest 4,ondansetron,4mg,قرص مغلف,افاميا,ondansetron 4mg / c-tab,coated-tab,بيانات مكتملة
2405,Vomitrest 8,ondansetron,8mg,قرص,افاميا,ondansetron 8mg / tab,tab,بيانات مكتملة
2406,Xylonose 0.1%,xylo Metazoline,0.1%,بخاخ أنفي,افاميا,xylo Metazoline 0.1%,nasal-spray,بيانات مكتملة
2407,Zinc 55,zinc Sulfate,55mg,شراب,افاميا,zinc Sulfate 55mg / 5ml,syrup,بيانات مكتملة
2408,Allercon,cetirizine + paracetamol + phenyl Ehprine,5mg + 325mg + 10mg,قرص,افق,cetirizine 5mg+paracetamol 325mg+phenyl Ehprine 10mg / tab,tab,بيانات مكتملة
2409,Amlator 10/10,amlodipine + atorvastatin,10mg + 10mg,قرص مغلف,افق,amlodipine 10mg+atorvastatin 10mg / c-tab,coated-tab,بيانات مكتملة
2410,Amlator 10/5,amlodipine + atorvastatin,5mg + 10mg,قرص مغلف,افق,amlodipine 5mg+atorvastatin 10mg / c-tab,coated-tab,بيانات مكتملة
2411,Amlator 20/10,amlodipine + atorvastatin,10mg + 20mg,قرص مغلف,افق,amlodipine 10mg+atorvastatin 20mg / c-tab,coated-tab,بيانات مكتملة
2412,Amlator 20/5,amlodipine + atorvastatin,5mg + 20mg,قرص مغلف,افق,amlodipine 5mg+atorvastatin 20mg / c-tab,coated-tab,بيانات مكتملة
2413,Amlator 40/10,amlodipine + atorvastatin,10mg + 40mg,قرص مغلف,افق,amlodipine 10mg+atorvastatin 40mg / c-tab,coated-tab,بيانات مكتملة
2414,Amlator 40/5,amlodipine + atorvastatin,5mg + 40mg,قرص مغلف,افق,amlodipine 5mg+atorvastatin 40mg / c-tab,coated-tab,بيانات مكتملة
2415,Amlator 80/10,amlodipine + atorvastatin,10mg + 80mg,قرص مغلف,افق,amlodipine 10mg+atorvastatin 80mg / c-tab,coated-tab,بيانات مكتملة
2416,Amlator 80/5,amlodipine + atorvastatin,5mg + 80mg,قرص مغلف,افق,amlodipine 5mg+atorvastatin 80mg / c-tab,coated-tab,بيانات مكتملة
2417,Cloistop 2,loperamide,2mg,كبسولة,افق,loperamide 2mg / cap,cap,بيانات مكتملة
2418,Cloistop Plus,loperamide + simethicone,2mg + 125mg,قرص,افق,loperamide 2mg+simethicone 125mg / tab,tab,بيانات مكتملة
2419,Cobitan 103/97,sacubitril + valsartan,97.2mg + 102.8mg,قرص مغلف,افق,sacubitril 97.2mg+valsartan 102.8mg / c-tab,coated-tab,بيانات مكتملة
2420,Cobitan 26/24,sacubitril + valsartan,24.3mg + 25.7mg,قرص مغلف,افق,sacubitril 24.3mg+valsartan 25.7mg / c-tab,coated-tab,بيانات مكتملة
2421,Cobitan 51/48,sacubitril + valsartan,48.6mg + 51.4mg,قرص مغلف,افق,sacubitril 48.6mg+valsartan 51.4mg / c-tab,coated-tab,بيانات مكتملة
2422,Conviron,folic Acid + iron + zinc,0.5mg + 50mg + 22.5mg,كبسولة,افق,folic Acid 0.5mg+iron 50mg+zinc 22.5mg / cap,cap,بيانات مكتملة
2423,Conviron SR,folic Acid + iron + zinc 22.5mg / SR-cap,0.5mg + 50mg + ,SR-cap,افق,folic Acid 0.5mg+iron 50mg+zinc 22.5mg / SR-cap,SR-cap,بيانات مكتملة
2424,Digoxin 0.125,digoxin,0.125mg,قرص,افق,digoxin 0.125mg / tab,tab,بيانات مكتملة
2425,Digoxin 0.250,digoxin,0.250mg,قرص,افق,digoxin 0.250mg / tab,tab,بيانات مكتملة
2426,Forzina 10,dapagliflozin,10mg,قرص مغلف,افق,dapagliflozin 10mg / c-tab,coated-tab,بيانات مكتملة
2427,Forzina 5,dapagliflozin,5mg,قرص مغلف,افق,dapagliflozin 5mg / c-tab,coated-tab,بيانات مكتملة
2428,Ibudex 300,dex Ibuprofen,300mg,قرص مغلف,افق,dex Ibuprofen 300mg / c-tab,coated-tab,بيانات مكتملة
2429,Ibudex 400,dex Ibuprofen,400mg,قرص مغلف,افق,dex Ibuprofen 400mg / c-tab,coated-tab,بيانات مكتملة
2430,Linajenta 5,linagliptin,5mg,قرص مغلف,افق,linagliptin 5mg / c-tab,coated-tab,بيانات مكتملة
2431,Meganor,alpha Lipoic Acid + mecobalamin + pregabalin,150mg + 0.75mg + 75mg,كبسولة,افق,alpha Lipoic Acid 150mg+mecobalamin 0.75mg+pregabalin 75mg / cap,cap,بيانات مكتملة
2432,Mystroz 250,azithromycin,250mg,قرص مغلف,افق,azithromycin 250mg / c-tab,coated-tab,بيانات مكتملة
2433,Nebisar 80/5,nebivolol + valsartan,5mg + 80mg,قرص مغلف,افق,nebivolol 5mg+valsartan 80mg / c-tab,coated-tab,بيانات مكتملة
2434,Ofocap,chlorpheniramine + ibuprofen + phenylephrine,4mg + 200mg + 10mg,قرص مغلف,افق,chlorpheniramine 4mg+ibuprofen 200mg+phenylephrine 10mg / c-tab,coated-tab,بيانات مكتملة
2435,Ofocof,bromhexine + chlorpheniramine + guaifenesin 50mg / dispers-tab,4mg + 2mg + ,dispersable-tab,افق,bromhexine 4mg+chlorpheniramine 2mg+guaifenesin 50mg / dispers-tab,dispersable-tab,بيانات مكتملة
2436,Ofofenac B12,betamethasone + diclofenac Sodium + vit B12,0.3mg + 50mg + 5mg,قرص مغلف,افق,betamethasone 0.3mg+diclofenac Sodium 50mg+vit B12 5mg / c-tab,coated-tab,بيانات مكتملة
2437,Ofofenac Plus,diclofenac Sodium + thiamine + vit B2 + vit B12,50mg + 50mg + 50mg + 1mg,قرص مغلف,افق,diclofenac Sodium 50mg+thiamine 50mg+vit B2 50mg+vit B12 1mg / c-tab,coated-tab,بيانات مكتملة
2438,Ofolic 250,urso De Oxy Cholic Acid,250mg,كبسولة,افق,urso De Oxy Cholic Acid 250mg / cap,cap,بيانات مكتملة
2439,Ofometrocin,metronidazole + spiramycin,125mg + 750000i.u.,قرص مغلف,افق,metronidazole 125mg+spiramycin 750000i.u. / c-tab,coated-tab,بيانات مكتملة
2440,Ofometrocin Fort,metronidazole + spiramycin,250mg + 1500000i.u.,قرص مغلف,افق,metronidazole 250mg+spiramycin 1500000i.u. / c-tab,coated-tab,بيانات مكتملة
2441,Ofoprucal 1,prucalopride,1mg,قرص مغلف,افق,prucalopride 1mg / c-tab,coated-tab,بيانات مكتملة
2442,Ofoprucal 2,prucalopride,2mg,قرص مغلف,افق,prucalopride 2mg / c-tab,coated-tab,بيانات مكتملة
2443,Oforix 20,furosemide,20mg,قرص,افق,furosemide 20mg / tab,tab,بيانات مكتملة
2444,Oforix 40,furosemide,40mg,قرص,افق,furosemide 40mg / tab,tab,بيانات مكتملة
2445,Oforix 500,furosemide,500mg,قرص,افق,furosemide 500mg / tab,tab,بيانات مكتملة
2446,Oforix 80,furosemide,80mg,قرص,افق,furosemide 80mg / tab,tab,بيانات مكتملة
2447,Ofoxib 100,celecoxib,100mg,كبسولة,افق,celecoxib 100mg / cap,cap,بيانات مكتملة
2448,Ofoxib 200,celecoxib,200mg,كبسولة,افق,celecoxib 200mg / cap,cap,بيانات مكتملة
2449,Orthomax 10,alendronic Acid,10mg,قرص,افق,alendronic Acid 10mg / tab,tab,بيانات مكتملة
2450,Orthomax 75,alendronic Acid,70mg,قرص,افق,alendronic Acid 70mg / tab,tab,بيانات مكتملة
2451,Paradise Cold&Flu HBP,chlorpheniramine + dextromethorphan + paracetamol,2mg + 15mg + 500mg,قرص مغلف,افق,chlorpheniramine 2mg+dextromethorphan 15mg+paracetamol 500mg / tab,coated-tab,بيانات مكتملة
2452,Paradise Day,dextromethorphan + phenylephrine + paracetamol,15mg + 5mg + 500mg,قرص كبسولي,افق,dextromethorphan 15mg+phenylephrine 5mg+paracetamol 500mg / tab,caplet,بيانات مكتملة
2453,Paradise K,diclofenac Potassium + paracetamol,50mg + 500mg,قرص,افق,diclofenac Potassium 50mg+paracetamol 500mg / tab,tab,بيانات مكتملة
2454,Paradise Night,chlorpheniramine + dextromethorphan + paracetamol + phenylephrine,2mg + 15mg + 500mg + 5mg,قرص كبسولي,افق,chlorpheniramine 2mg+dextromethorphan 15mg+paracetamol 500mg+phenylephrine 5mg / tab,caplet,بيانات مكتملة
2455,Paradise Sinus,paracetamol + phenylephrine,500mg + 5mg,قرص,افق,paracetamol 500mg+phenylephrine 5mg / tab,tab,بيانات مكتملة
2456,Rivarelto 10,rivaroxaban,10mg,قرص مغلف,افق,rivaroxaban 10mg / c-tab,coated-tab,بيانات مكتملة
2457,Rivarelto 15,rivaroxaban,15mg,قرص مغلف,افق,rivaroxaban 15mg / c-tab,coated-tab,بيانات مكتملة
2458,Rivarelto 20,rivaroxaban,20mg,قرص مغلف,افق,rivaroxaban 20mg / c-tab,coated-tab,بيانات مكتملة
2459,Rovasit 10,rosuvastatin,10mg,قرص مغلف,افق,rosuvastatin 10mg / c-tab,coated-tab,بيانات مكتملة
2460,Rovasit 20,rosuvastatin,20mg,قرص مغلف,افق,rosuvastatin 20mg / c-tab,coated-tab,بيانات مكتملة
2461,Rovasit 40,rosuvastatin,40mg,قرص مغلف,افق,rosuvastatin 40mg / c-tab,coated-tab,بيانات مكتملة
2462,Salbutin 1,levo Salbutamol,1mg,قرص,افق,levo Salbutamol 1mg / tab,tab,بيانات مكتملة
2463,Salbutin 2,levo Salbutamol,2mg,قرص,افق,levo Salbutamol 2mg / tab,tab,بيانات مكتملة
2464,Sinafed 6/60,chlorpheniramine + phenylephrine,6mg + 60mg,كبسولة,افق,chlorpheniramine 6mg+phenylephrine 60mg / cap,cap,بيانات مكتملة
2465,Slim Well 120,orlistat,120mg,كبسولة,افق,orlistat 120mg / cap,cap,بيانات مكتملة
2466,Slim Well 60,orlistat,60mg,كبسولة,افق,orlistat 60mg / cap,cap,بيانات مكتملة
2467,Tevaz 10/6.25,bisoprolol + H.C.T.Z. ( Hydro Chlor Thia Zide ),10mg + 6.25mg,قرص مغلف,افق,bisoprolol 10mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 6.25mg / tab,coated-tab,بيانات مكتملة
2468,Tevaz 2.5/6.25,bisoprolol + H.C.T.Z. ( Hydro Chlor Thia Zide ),2.5mg + 6.25mg,قرص مغلف,افق,bisoprolol 2.5mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 6.25mg / tab,coated-tab,بيانات مكتملة
2469,Tevaz 5/6.25,bisoprolol + H.C.T.Z. ( Hydro Chlor Thia Zide ),5mg + 6.25mg,قرص مغلف,افق,bisoprolol 5mg+H.C.T.Z. ( Hydro Chlor Thia Zide ) 6.25mg / tab,coated-tab,بيانات مكتملة
2470,Truemass,pizotifen + thiamine + vit B2 + vit B3 + vit B6,0.5mg + 3mg + 3.2mg + 19mg + 2.4mg,كبسولة,افق,pizotifen 0.5mg+thiamine 3mg+vit B2 3.2mg+vit B3 19mg+vit B6 2.4mg / cap,cap,بيانات مكتملة
2471,Venomax 500,diosmin + hesperidin,450mg + 50mg,قرص مغلف,افق,diosmin 450mg+hesperidin 50mg / c-tab,coated-tab,بيانات مكتملة
2472,Verbet 16,betahistine,16mg,قرص,افق,betahistine 16mg / tab,tab,بيانات مكتملة
2473,Verbet 8,betahistine,8mg,قرص,افق,betahistine 8mg / tab,tab,بيانات مكتملة
2474,Well D3 1000,vit D3 ( cholecalciferol ),"1,000I.U.",كبسولة,افق,"vit D3 ( cholecalciferol ) 1,000I.U. / cap",cap,بيانات مكتملة
2475,Well D3 10000,vit D3 ( cholecalciferol ),"10,000I.U.",كبسولة,افق,"vit D3 ( cholecalciferol ) 10,000I.U. / cap",cap,بيانات مكتملة
2476,Well D3 5000,vit D3 ( cholecalciferol ),"5,000I.U.",كبسولة,افق,"vit D3 ( cholecalciferol ) 5,000I.U. / cap",cap,بيانات مكتملة
2477,Well D3 50000,vit D3 ( cholecalciferol ),"50,000I.U.",كبسولة,افق,"vit D3 ( cholecalciferol ) 50,000I.U. / cap",cap,بيانات مكتملة
2478,Acivir 200,acyclovir,200mg,معلق,التراميديكا,acyclovir 200mg / 5ml,susp,بيانات مكتملة
2479,Acivir 5%,acyclovir,5%,كريم,التراميديكا,acyclovir 5%,cream,بيانات مكتملة
2480,Adaclean 0.1%,adapalene,0.1%,جل,التراميديكا,adapalene 0.1%,gel,بيانات مكتملة
2481,Adaclean 0.3%,adapalene,0.3%,جل,التراميديكا,adapalene 0.3%,gel,بيانات مكتملة
2482,Adaclean Plus 0.1%,adapalene + benzoylperoxide,0.1% + 2.5%,جل,التراميديكا,adapalene 0.1%+benzoylperoxide 2.5%,gel,بيانات مكتملة
2483,Adaclean Plus 0.3%,adapalene + benzoylperoxide,0.3% + 2.5%,جل,التراميديكا,adapalene 0.3%+benzoylperoxide 2.5%,gel,بيانات مكتملة
2484,Alendron 10,alendronic Acid,10mg,قرص,التراميديكا,alendronic Acid 10mg / tab,tab,بيانات مكتملة
2485,Alendron 40,alendronic Acid,40mg,قرص,التراميديكا,alendronic Acid 40mg / tab,tab,بيانات مكتملة
2486,Alendron 5,alendronic Acid,5mg,قرص,التراميديكا,alendronic Acid 5mg / tab,tab,بيانات مكتملة
2487,Alendron 70,alendronic Acid,70mg,قرص,التراميديكا,alendronic Acid 70mg / tab,tab,بيانات مكتملة
2488,Amlodipine 10,amlodipine,10mg,قرص مغلف,التراميديكا,amlodipine 10mg / c-tab,coated-tab,بيانات مكتملة
2489,Amlodipine 2.5,amlodipine,2.5mg,قرص مغلف,التراميديكا,amlodipine 2.5mg / c-tab,coated-tab,بيانات مكتملة
2490,Amlodipine 5,amlodipine,5mg,قرص مغلف,التراميديكا,amlodipine 5mg / c-tab,coated-tab,بيانات مكتملة
2491,Anasol Proct,benzyl Benzoate + bismuth Oxide + bismuth Sub Gallate + hydrocortisone + peru Balsam + zinc Oxide,1.25% + 0.875% + 2.25% + 0.25% + 1.875% + 10.75%,rectal-oint,التراميديكا,benzyl Benzoate 1.25%+bismuth Oxide 0.875%+bismuth Sub Gallate 2.25%+hydrocortisone 0.25%+peru Balsam 1.875%+zinc Oxide 10.75%,rectal-oint,بيانات مكتملة
2492,Balsamide,acetyl Salicylic Acid + peru Balsam + sulfanilamide,2% + 3.5% + 8%,مرهم,التراميديكا,acetyl Salicylic Acid 2%+peru Balsam 3.5%+sulfanilamide 8%,oint,بيانات مكتملة
2493,Beauty Skin,شمع عسل + فيتامين إي + فيتامين ب5,3.5% + 1% + 5%,كريم,التراميديكا,شمع عسل 3.5%+فيتامين إي 1%+فيتامين ب5 5%,cream,بيانات مكتملة
2494,Berosic,betamethasone + salicylic Acid,0.05% + 3%,مرهم,التراميديكا,betamethasone 0.05%+salicylic Acid 3%,oint,بيانات مكتملة
2495,Bilcavon,bromhexine + guaifenesin + terbutaline,4mg + 50mg + 1.25mg,شراب,التراميديكا,bromhexine 4mg+guaifenesin 50mg+terbutaline 1.25mg / 5ml,syrup,بيانات مكتملة
2496,Bin Cure,panthenol + silver Sulfadiazine,5% + 1%,كريم,التراميديكا,panthenol 5%+silver Sulfadiazine 1%,cream,بيانات مكتملة
2497,Biodaron 150,amiodarone,150mg,أمبولة,التراميديكا,amiodarone 150mg / amp,amp,بيانات مكتملة
2498,Bizocand 10,bisoprolol,10mg,قرص,التراميديكا,bisoprolol 10mg / tab,tab,بيانات مكتملة
2499,Bizocand 2.5,bisoprolol,2.5mg,قرص,التراميديكا,bisoprolol 2.5mg / tab,tab,بيانات مكتملة
2500,Bizocand 5,bisoprolol,5mg,قرص,التراميديكا,bisoprolol 5mg / tab,tab,بيانات مكتملة
